id,Max SNRs,Match Targets,Actual Targets,Classified Targets
0049e7ecaf,13.99877999326745,0,1,0
004a21b6c4,17.108143755998714,1,1,1
004a2cb679,15.816699495944237,1,0,0
004a351971,14.001270655110458,0,0,1
004a513ec8,18.415374396021942,1,1,1
004a5301ec,13.793377627811376,0,0,1
004a8fefe1,14.60547519516282,0,0,1
004aa70a3f,16.429462946596043,1,1,1
004aaaa5f1,14.49102880034983,0,0,1
004ad640e7,22.020723222311897,1,1,1
004ad93a0b,14.306311389165757,0,0,1
004b011d9b,15.292546846672447,1,1,1
004b5e9156,14.645755379361256,0,0,1
004b84306d,14.652204487407086,0,0,1
004b9631f5,12.95902583618648,0,1,0
004ba731d0,14.527592693649064,0,0,1
004bb8a73a,13.94254894722692,0,1,0
004bbcc49a,13.317941562743895,0,1,0
004bc3b1b3,16.28618599306118,1,1,1
004bff3be9,25.461010028263296,1,1,1
004c40044f,13.724851676455788,0,0,1
004c47ed97,14.825025670619093,0,1,0
004c9c1b37,13.946970855747985,0,0,1
004cb95748,13.92348919303447,0,0,1
004cc9d437,20.5557311459576,1,1,1
004cdf2afc,17.91624131513089,1,1,1
004cfd4ed6,14.12894560207872,0,0,1
004d0a9b0d,14.78473465986745,0,1,0
004d0ba103,15.851282547045972,1,1,1
004d0ccff7,13.499231244824625,0,0,1
004d0f560f,23.76992156368776,1,1,1
004d1c7045,13.465598141872036,0,1,0
004d3c2b6d,14.140040892975392,0,1,0
004d4931bd,14.718000008632911,0,1,0
004d5e9747,27.030692198275155,1,1,1
004d6024b7,15.94567114147506,1,1,1
004d69d9ad,15.73976065096133,1,1,1
004d779ddc,14.869299355671489,0,0,1
004d9217c0,13.839915747486405,0,1,0
004db2ea38,14.341027405661698,0,0,1
004dc26d3d,15.196440641626973,1,0,0
004e242cd1,14.581687919262569,0,0,1
004e30e313,15.00147741170409,1,1,1
004e41710c,14.330425091601818,0,0,1
004e7aa912,13.995012470116254,0,0,1
004ecffa44,34.237510790619595,1,1,1
004ed21f3c,14.740055937202584,0,1,0
004edf0985,14.534478755691076,0,1,0
004ef3e010,14.195050135571728,0,0,1
004f29542c,16.835980315670987,1,1,1
004f316ce1,13.635286227711246,0,0,1
004f45c078,14.428425570447544,0,0,1
004f7c5bd1,15.15780974015815,1,0,0
004fafff4b,15.489209089665655,1,0,0
004fb13587,13.2534053732215,0,0,1
00500a5ac0,13.326007550089638,0,0,1
00506b97ad,16.351560344592993,1,1,1
005070a2cb,13.61743484216032,0,0,1
0050d87baa,60.48792659694704,1,1,1
0050e3ab53,21.262815761019603,1,1,1
0050f43f57,15.164783501210565,1,1,1
0051174ad7,15.374938404273092,1,1,1
00511bff99,14.342538013205344,0,1,0
00511e319d,14.596540464963386,0,0,1
00512d1c91,14.535110595047533,0,1,0
0051561c1d,17.72443806725694,1,1,1
005162a75b,15.477296859892627,1,1,1
005169b05d,14.576614878340251,0,0,1
00518c74af,13.479701736520935,0,0,1
005190155f,14.60502520306317,0,1,0
00519c6b7c,23.339776620487555,1,1,1
0051bff95e,14.22816473491681,0,1,0
0051d50149,28.5969977576615,1,1,1
0051ece4cf,21.6317915981231,1,1,1
0052048168,20.37116513907161,1,1,1
0052085483,14.64920592680019,0,0,1
00522271a1,13.449924776068528,0,1,0
005229ee35,14.758789787424758,0,0,1
005231417a,15.143567438936016,1,0,0
0052422b53,14.57320077014834,0,0,1
0052773f83,13.458418234329915,0,0,1
0052acd9c8,15.815855267835168,1,1,1
0052c694b4,17.9545060693856,1,1,1
0052f5d376,21.971215689664064,1,1,1
005310772f,15.532765459501473,1,0,0
005311aa0f,14.221195555697296,0,0,1
005347a1bc,15.970024205169466,1,0,0
00534a19aa,14.45144407925786,0,1,0
00536abca9,14.68527645437797,0,0,1
00536e2c38,14.372922945683747,0,0,1
0053794147,13.4608265958945,0,0,1
0053864316,17.262542216457867,1,1,1
00539a3b30,13.585629489477173,0,0,1
00539d695f,13.4909253928586,0,1,0
00539f893f,18.34194788056425,1,1,1
0053ca9a77,14.825242082944378,0,1,0
0053e3931e,14.032976655130073,0,0,1
0053ec6fd6,14.947561162901028,0,1,0
0053f5cd37,13.954873006362334,0,0,1
00547ed62e,13.620896095361434,0,0,1
0054863511,14.73978857255041,0,1,0
00548f0f41,15.084738120154489,1,1,1
00549586b4,29.77436770535536,1,1,1
00549f47cd,18.49195248547132,1,1,1
0054cd16ec,14.760753450951938,0,0,1
0054d34fbb,15.268038704412504,1,1,1
0054e55647,14.171648039716402,0,0,1
0054e83a75,14.390518021733,0,1,0
0055105f87,14.684338712721502,0,1,0
00551a7925,14.067675258627885,0,1,0
0055264477,14.395942676376322,0,1,0
0055296988,15.281562677236485,1,0,0
00554ea00b,14.054739602724268,0,0,1
0055553b79,14.69338448303406,0,0,1
00558cf151,13.8205890871527,0,0,1
0055d7f759,15.27640052995971,1,0,0
0055e78eb7,13.596471857567623,0,1,0
005606d543,15.070642888601316,1,1,1
0056194444,14.920693303122626,0,0,1
005621aa3b,13.757673671529492,0,0,1
005636c445,32.900521419468056,1,1,1
005646617c,14.997825039263128,0,1,0
00564b1518,13.533213556053626,0,1,0
00567cce06,15.136221577229872,1,1,1
00567db5e3,14.534442741550258,0,1,0
00568fdb0c,23.28712535064533,1,1,1
00569281f2,14.146329706669704,0,1,0
0056a55470,28.546980439190303,1,1,1
0056a6dedf,13.499954405965562,0,0,1
0056aa8b5f,13.80510304919759,0,1,0
0056be14c2,19.43310496083988,1,1,1
0056ce5582,14.635552599814975,0,0,1
0056deee11,14.969603865275342,0,0,1
0056f15e57,14.668115535358623,0,1,0
0056f6e661,14.187820507437824,0,0,1
0057031f95,14.46564172127779,0,0,1
005711766c,13.837394627501904,0,0,1
0057302e6b,15.132765458150056,1,0,0
0057414f2a,15.17099698756071,1,1,1
005750b782,13.578005306380266,0,0,1
00575b71b3,67.32154861889998,1,1,1
00577dee91,13.655851469406686,0,1,0
00578ed373,24.090674012787723,1,1,1
00579d1965,13.806703278193329,0,0,1
0057a7a245,13.364718218721642,0,0,1
0057ceca0f,28.108442232397937,1,1,1
0057d10998,13.57109916307093,0,0,1
0057fa7745,15.92323532682331,1,0,0
0057fcc211,24.308654744020757,1,1,1
00582365d1,14.39088963821684,0,0,1
005855cbaf,32.50682449409878,1,1,1
00587357f8,19.144029290154336,1,1,1
0058742e03,14.54693574469913,0,0,1
00587bebd4,13.761537654379396,0,0,1
00589d6145,13.735529635962065,0,1,0
0058d4ed6b,32.80546181719732,1,1,1
0058e6dda5,15.913543227324034,1,1,1
0058fb1c37,22.40231176706036,1,1,1
00591c767e,13.501024461943764,0,0,1
005971d2d3,14.319565979189017,0,0,1
0059c0fcd4,15.98252656022622,1,1,1
0059c40d4d,13.106086629246084,0,0,1
005a2789a5,14.434448263689214,0,0,1
005a2e20e1,15.195582264766962,1,0,0
005a61aac7,14.92583635893066,0,0,1
005a8eaadf,20.285388362222307,1,1,1
005aceb185,14.872879750120171,0,0,1
005ad7d384,14.337431308057347,0,0,1
005adc1b13,13.932406267379786,0,0,1
005af0bc03,15.053494406851389,1,0,0
005b3098e3,15.709265254417694,1,1,1
005b9aa1bb,14.42150415885518,0,0,1
005bda3442,14.089596631863444,0,0,1
005c11f552,15.512812206603927,1,1,1
005c421ee9,16.284261137009914,1,1,1
005c5d02e1,14.052718970583962,0,0,1
005cd040a1,14.073091663817037,0,0,1
005cd2efec,15.008841496936078,1,0,0
005cd9a898,13.925578996934378,0,0,1
005ce03edb,14.42050693254208,0,0,1
005d1e4b22,23.590195423381083,1,1,1
005d44f222,14.244024096667047,0,0,1
005d4fcef7,14.388620748502497,0,0,1
005d526828,16.65516610806268,1,1,1
005db1ac52,14.103309143574688,0,0,1
005dc2f409,14.96737116989564,0,1,0
005ddce023,13.82598762172204,0,0,1
005df29ead,16.31026854641818,1,1,1
005dfbffb7,17.468279185912625,1,1,1
005e0b0bce,15.016757915396592,1,0,0
005e0cc518,13.849207087513127,0,1,0
005e158ae7,20.34244347641678,1,1,1
005e2b14ee,14.37325768222036,0,1,0
005e33b8da,14.096011201656117,0,0,1
005e98c344,16.409368569336813,1,1,1
005e9e3c65,15.06973253624771,1,0,0
005ea787e2,15.59844036265662,1,1,1
005eb76142,18.412723336487154,1,1,1
005ebb5c06,14.249771871866956,0,0,1
005ec2ab2e,28.026861769073925,1,1,1
005ee71410,15.154957900297909,1,0,0
005eea1c23,17.287811686518033,1,1,1
005efec0ce,14.72584524572586,0,0,1
005f122731,14.2025859307425,0,0,1
005f277d5c,14.680280182116697,0,0,1
005f39c2d4,18.67030949430388,1,1,1
005f4a443f,14.69625376581606,0,1,0
005f4ab1c4,33.91548247999809,1,1,1
005f54db35,14.674821052121878,0,1,0
005f5bacfe,13.628010292754029,0,0,1
005f7441f3,13.97724529161285,0,0,1
005f77963a,20.912659815156168,1,1,1
005f7f67bd,14.34062264431049,0,1,0
005fc996e7,14.750944724686336,0,1,0
005fe856e8,14.285479340659789,0,0,1
005ff7d17d,18.57340358961911,1,1,1
005ffcc18e,15.562644690808655,1,1,1
00600ab024,14.486006241900466,0,0,1
0060330bac,15.837808386874348,1,1,1
006087084c,14.583549113142006,0,0,1
006095370f,14.582617319362289,0,1,0
0060cd1ba5,14.25186855424435,0,0,1
0060da8b7f,13.911288827219275,0,0,1
0060e0e22e,20.695365772893663,1,1,1
0060e809e1,14.695151689210832,0,0,1
00614d01c3,14.72569436375158,0,0,1
00614e3cdf,14.036629394657004,0,1,0
00615e1e39,14.655101759679267,0,0,1
00616234ca,15.14175157576955,1,1,1
0061776a30,15.049036289753772,1,0,0
0061845d86,15.399626676557787,1,0,0
00618cd0b8,14.157218401874966,0,1,0
006199b0c9,13.232441705568686,0,0,1
0061a99a7d,13.634349946846724,0,0,1
0061b6d36a,14.009522818915784,0,0,1
0061c9a516,14.30396117238331,0,1,0
0061d0570e,14.368621624313135,0,0,1
0061d6c931,14.536781493577962,0,0,1
0061e7a841,13.970542977740092,0,1,0
0061f8aa29,14.895940606376769,0,1,0
006218fc71,14.056526980692134,0,1,0
006270a5fa,13.80181787218386,0,0,1
0062780621,16.09791350944164,1,1,1
00629c2357,14.55068048451732,0,0,1
0062bebd80,13.814061706626187,0,1,0
0062e50f2f,14.887748207261104,0,0,1
006301b01d,15.11459102094382,1,0,0
00631736cd,13.104212673231116,0,0,1
006331ba91,38.06411026443146,1,1,1
0063452821,13.899095594809625,0,0,1
00637da18c,16.28862117136621,1,1,1
0063875ff2,36.78105508734736,1,1,1
0063c2245b,15.060646683698245,1,0,0
0063da53c4,14.103996878743716,0,0,1
0063db13ad,13.71303206651574,0,0,1
0063ef3377,17.503338018050474,1,1,1
006409540a,15.451523811239388,1,0,0
00644b92e4,13.332928362946925,0,1,0
006461a426,14.986140716604694,0,1,0
006461c73f,17.840433157989917,1,1,1
0064737bbe,14.241297214684804,0,0,1
00648c211a,14.716697616553036,0,1,0
0064a8b656,14.933345841421222,0,0,1
0064e06f3e,13.853629861309738,0,0,1
006526bba4,35.297738986454775,1,1,1
006543043e,13.862690871340403,0,0,1
006548fbb5,19.381213890165125,1,1,1
0065697a90,13.64943202576814,0,0,1
00656d44b1,34.842598253623095,1,1,1
00657b48d0,16.15312390766632,1,1,1
0065997456,14.1459989704563,0,1,0
0065de149a,16.276877502686133,1,1,1
00660c9fcc,13.993835759139596,0,0,1
006615247e,21.523000237023403,1,1,1
0066392106,13.506793866275514,0,0,1
006685e8c7,13.80048256726936,0,1,0
0066a3a800,14.22342241597138,0,1,0
0066ac3457,14.225405471873366,0,0,1
0066bf8c52,15.260006578407245,1,1,1
006705af47,15.48964230501307,1,0,0
00672c8ab4,14.38674953884018,0,0,1
006737a195,14.296153312217804,0,0,1
0067391cfb,13.802900846491164,0,0,1
0067523973,13.972376618940544,0,1,0
00679e86e5,14.163756489351872,0,1,0
0067af3765,13.586820284628876,0,0,1
0067f69d3a,14.253132541322664,0,0,1
00682434fe,14.669811407485668,0,1,0
006845c529,14.162024632233852,0,0,1
0068471072,25.072127307679825,1,1,1
00687f23af,14.992279704672937,0,1,0
00689e8308,49.86871259829528,1,1,1
0068dbc2bf,15.844929794295528,1,1,1
0068e566e6,18.69543962983204,1,1,1
0068f86dd2,15.107114481723489,1,1,1
0069328c01,17.025253638543788,1,1,1
00693a0512,15.151912752218148,1,1,1
0069694349,23.511485883583013,1,1,1
0069856047,15.432986509416567,1,0,0
0069870de8,14.184457290797104,0,1,0
0069a9408f,15.17232968424969,1,1,1
0069d315e3,13.980880284388068,0,0,1
0069d5ba11,13.79402833826217,0,1,0
0069f46385,15.434682806165869,1,1,1
006a20ae66,27.333738706663773,1,1,1
006a341d88,14.959950154789867,0,0,1
006a6426a1,18.150522362124597,1,1,1
006ab4f10d,16.637989454208977,1,1,1
006addc0a8,13.853100439797606,0,1,0
006b402056,15.37989120478445,1,1,1
006b599a70,21.692841934487788,1,1,1
006b942137,13.274961461048536,0,1,0
006b9b6e5c,14.324984613566864,0,1,0
006ba1eb65,13.670298883810071,0,0,1
006ba5db2f,14.333788820035831,0,0,1
006bafe253,43.4567611289879,1,1,1
006bb875d2,14.293268763219912,0,0,1
006bd09135,13.290713833600028,0,0,1
006bddad42,14.064012930992082,0,0,1
006bea5ad1,14.502437049215096,0,0,1
006c0fb698,13.872607294936868,0,0,1
006c217075,18.19040925970117,1,1,1
006c272ba6,15.911077758538202,1,0,0
006c86c49c,14.208464432868588,0,0,1
006c9a22f0,16.109779850820903,1,1,1
006cb91670,13.53261851394758,0,1,0
006cc4f15c,22.50921680222455,1,1,1
006d15565a,13.841740479859965,0,1,0
006d34be05,14.169543000262395,0,0,1
006d381b7a,14.398319065173997,0,0,1
006d48d9f4,14.484612669410346,0,0,1
006d50cbd0,17.163664035113193,1,1,1
006d9a31fc,14.044458096190954,0,1,0
006de36ced,13.583916751959343,0,0,1
006df7fdfe,14.189458190667295,0,0,1
006df84450,14.171818474002624,0,1,0
006e0234b7,15.248360090508012,1,0,0
006e08e99a,14.34120749170594,0,0,1
006e17f341,13.992779333472845,0,0,1
006e4d9c93,20.14541356871425,1,1,1
006e53bbc4,14.69892899906699,0,1,0
006e66344e,14.703941013393454,0,1,0
006e7fb119,14.75267672921779,0,0,1
006edb0ec0,14.89044906838599,0,0,1
006edf77c6,13.392501491864213,0,1,0
006ee34332,13.76685135579353,0,0,1
006eeaa90c,14.049100442810715,0,1,0
006eeade18,18.47237398919215,1,1,1
006f01fbdc,15.774285438429738,1,0,0
006f1fc87d,17.91209637410385,1,1,1
006f34be59,14.62866146457694,0,0,1
006f5454c7,14.858618905834136,0,0,1
006f545b8c,14.341273318626492,0,1,0
006f619ec7,14.17323485930736,0,0,1
006f690cd3,13.440086185938592,0,0,1
006f7f5587,14.261863467639046,0,1,0
006f8785f4,14.369199030847447,0,0,1
006f901eec,15.279494274574924,1,1,1
006fbb558c,14.344486112748786,0,0,1
006fbcf035,13.100546216736186,0,0,1
006fdf8868,16.162463265425572,1,1,1
006fe4cf2e,14.014510310483526,0,0,1
0070368f02,15.098941719656429,1,0,0
0070464ca6,16.09000574608987,1,1,1
00706448f9,18.49943482328264,1,1,1
0070bc7a36,19.440096969621308,1,1,1
0070f27d97,19.530393325888436,1,1,1
0070f42b88,14.325891208714843,0,0,1
00712c043f,14.17150280295348,0,1,0
0071619ebb,14.948113014567888,0,1,0
00717728d9,14.765154286480172,0,0,1
0071a0be96,15.51088015934397,1,0,0
0071f1fc87,13.853759090984848,0,1,0
007210cec8,15.093791898111975,1,1,1
00723f17f5,14.475475493252883,0,1,0
007255c4a0,14.278526421407356,0,0,1
00727ca068,16.374414421237006,1,1,1
0072bda34f,15.113328600593256,1,1,1
0072c1065c,15.003298418520645,1,0,0
0072d1aae5,14.105976067630374,0,0,1
0072e76641,42.78402512245101,1,1,1
0072ed98b5,15.045037354718684,1,1,1
0072fa1b67,28.18458942022649,1,1,1
00732be307,17.388512525931766,1,1,1
0073380339,13.730240645672067,0,0,1
00734361e9,14.903026669824804,0,1,0
007354095a,13.71988120620856,0,0,1
0073a5e213,14.638229927299522,0,1,0
0073a6aecd,13.505424936823236,0,0,1
0073b359ef,17.47991185578862,1,1,1
0073b837e1,22.034977397376,1,1,1
0073cda446,13.912912399009596,0,0,1
0073e178eb,13.489005549131672,0,0,1
007439aad9,13.774856148632349,0,0,1
00743c76f1,15.093644810688549,1,1,1
0074614d2a,13.465943088452876,0,0,1
00746aeb2b,32.37787149662425,1,1,1
00747ddb97,20.881674074152663,1,1,1
0074811ac8,13.017119347408022,0,0,1
00748d6fe4,14.528930296622496,0,1,0
00748fab7e,13.623105372619053,0,1,0
0074901b06,13.818801922756888,0,0,1
0074a4d752,20.121712114300596,1,1,1
0074aae1aa,14.238399439805471,0,0,1
0074b3fb38,14.618102284349977,0,0,1
0074e41b44,15.146225885511477,1,0,0
0074e922fe,53.30532763023776,1,1,1
0074fb444a,14.00441462177746,0,0,1
0075021fc2,14.028212877936785,0,0,1
00754ef1e0,14.48134095329308,0,0,1
00755a5f10,14.08666294486838,0,0,1
0075bf362a,57.90562156790646,1,1,1
0075c9535e,12.901655578596156,0,0,1
0075dafbe2,17.969026637095205,1,1,1
007606ee97,14.172901009290866,0,1,0
00763d9a0f,13.418687879613143,0,0,1
00765a47d3,13.842763095423177,0,0,1
0076712ce3,15.752397850070576,1,1,1
0076781a00,28.092684331737697,1,1,1
0076cf0470,13.974862482556198,0,0,1
0076d47eb1,14.690172134260605,0,1,0
0076edcb87,13.746993971407337,0,0,1
00771b27f2,22.070895258214435,1,1,1
0077573ba5,15.07904382589621,1,0,0
0077cebf70,14.184120933319,0,0,1
0077e1427a,14.027626749855498,0,0,1
0077e4709d,17.326576337433078,1,1,1
00785b7d45,14.339643049557136,0,1,0
00785f8167,14.73212306274874,0,1,0
0078660a43,33.468820882169695,1,1,1
0078c2fe2f,16.514152658447088,1,1,1
00790f8cb8,14.665339329801135,0,0,1
007936d57c,14.463110991498926,0,0,1
007953d31a,15.372269819739053,1,0,0
00795b01ff,36.25035367677207,1,1,1
00797ac331,15.473043588482298,1,1,1
00798b705f,13.524044967486455,0,0,1
00799c833e,13.5494239014982,0,1,0
0079f18eaf,14.515825122320004,0,1,0
0079f2660d,14.586270381269518,0,0,1
007a221051,16.310861169851112,1,1,1
007a6fef2d,13.664089550869123,0,0,1
007a7c0b57,15.074768387156062,1,0,0
007a9858df,15.037618563092902,1,0,0
007ac15b34,14.127476635265255,0,0,1
007ac4f380,14.502011509371798,0,0,1
007affd198,15.4082390267433,1,1,1
007b0801fb,14.879483148850522,0,0,1
007b0812a9,13.87488013457553,0,0,1
007b2ad53c,13.543155538096944,0,0,1
007b3572b2,14.070132210053874,0,1,0
007b38f309,15.182365913158604,1,0,0
007b6f3f0d,14.521946833616052,0,0,1
007ba361f3,15.440199776864144,1,0,0
007bb1f7bd,32.80185937792408,1,1,1
007bd0e585,25.491063313469024,1,1,1
007beb0ff8,15.08501506779987,1,0,0
007bfc2b22,19.81339473132308,1,1,1
007c080261,20.784773400607836,1,1,1
007c1b2c45,14.283167408475162,0,0,1
007c1fb678,13.463268870637474,0,1,0
007c3a4d0e,57.04642497705336,1,1,1
007c3e89b7,15.430029544432312,1,0,0
007c5813d9,14.734282549809134,0,0,1
007c58595f,16.428759177671594,1,1,1
007c586289,47.1875147690137,1,1,1
007c6071bb,14.978651225289967,0,0,1
007c683dd2,14.054259310363054,0,0,1
007c872773,14.101538220912827,0,1,0
007cdfb8a0,14.353897986774944,0,1,0
007cf64a96,15.384801617906463,1,0,0
007cf788f5,14.196907028099227,0,1,0
007d0f6d3b,15.262217960523074,1,0,0
007d2b72ad,13.904335194716012,0,0,1
007d64c219,14.009569831433408,0,1,0
007d8f05f5,13.15455126002114,0,0,1
007daf2848,14.285172514965543,0,0,1
007db6d7b6,13.958639005760356,0,0,1
007dbcfd13,20.525480704316912,1,1,1
007dfb499d,25.13836343876561,1,1,1
007dfb7f2d,13.900331965751436,0,0,1
007dff3965,15.30830529921542,1,1,1
007e3e314c,14.337283650274582,0,0,1
007e4ae9de,14.882686567017767,0,0,1
007e745b16,25.26695332323205,1,1,1
007e766ac6,14.942188314339749,0,1,0
007e858f65,17.300698026447385,1,1,1
007e85daa3,13.84388476525245,0,0,1
007f018d63,15.523774216686396,1,0,0
007f04e123,14.318985027267107,0,1,0
007f34f320,18.49428885662224,1,1,1
007f3c495d,14.066167389802992,0,0,1
007f3cc502,13.87175122358854,0,0,1
007f47023e,13.968373756625043,0,0,1
007f4a5a62,15.331219404831106,1,1,1
007f6255d5,15.346634251841008,1,0,0
007f873d99,38.083405270194135,1,1,1
007f99b127,14.86151956637998,0,1,0
007f9ad18e,14.190318023362192,0,0,1
007f9cd037,14.51590933182358,0,0,1
007fb2806e,15.92044949404226,1,1,1
007fbf7919,14.221568855559012,0,0,1
007fcfafc6,15.18675284758228,1,0,0
007fd170f2,14.79273925972527,0,1,0
007fd8d0dd,19.35266881843828,1,1,1
008009f06f,14.458816010770931,0,0,1
008033b158,14.591446938252233,0,0,1
008035f2c9,24.52011162527396,1,1,1
008086329a,12.894580604454484,0,0,1
0080c1d2fb,15.235988037862006,1,1,1
0080c27110,68.12752976173414,1,1,1
0080c9154a,13.959432211684334,0,0,1
0080e77acf,14.282534408937622,0,0,1
0080f8ff30,13.972087476728086,0,0,1
008107e077,18.227754983141967,1,1,1
00810a72ae,14.702641604521112,0,0,1
008123cfe3,15.768268232774997,1,1,1
00817a64be,39.34863881814228,1,1,1
008185396f,18.91941106337028,1,1,1
0081989551,15.506732713865844,1,1,1
00819cc597,15.153790216549789,1,1,1
0081a6fe68,13.985072369303444,0,0,1
0081d490f2,17.761118420550268,1,1,1
0081f2acfc,17.390630939590544,1,1,1
0082016b3d,14.287020285205005,0,1,0
0082032959,14.422126345913354,0,1,0
00820595e3,27.606851626136294,1,1,1
0082391a48,14.204224806061248,0,0,1
008244cb18,13.902829761726853,0,0,1
00824a941a,26.484112936269685,1,1,1
0082583c18,29.861103468850903,1,1,1
008259aa79,13.717456430875124,0,0,1
0082945c9e,14.741627396479906,0,0,1
0082a7c417,14.574941342556656,0,1,0
0082c6390b,13.610469783160816,0,0,1
0082ccf277,37.801646173307375,1,1,1
0082f8cef0,16.876476707377705,1,1,1
008301a453,18.394816070181623,1,1,1
0083382ecc,16.25788777211661,1,1,1
008343ed7a,15.649355320130702,1,1,1
0083b94eb2,13.774604147743132,0,0,1
0083ec446f,13.91893674717296,0,0,1
0084045536,16.853407054817897,1,1,1
00841d090a,13.561671937261169,0,0,1
0084233def,16.3888681019551,1,1,1
0084560de0,15.023271337420674,1,1,1
0084697612,15.203417245304284,1,0,0
008483e095,14.590469029715312,0,0,1
0084a0d220,14.437503185276451,0,0,1
0084abe0f2,14.64321911674086,0,0,1
0084c87ba5,15.861814424271076,1,1,1
0084e03696,14.830500632816992,0,1,0
008519d0eb,14.296188553278611,0,0,1
00854d4659,23.139100206184665,1,1,1
00854db455,38.59604900308638,1,1,1
0085cad4dc,35.10695097600356,1,1,1
0085ce99f7,15.096501371759642,1,1,1
008614778b,15.0089077248938,1,1,1
00866d7803,14.21466943504714,0,0,1
00867cdfd7,50.57685037735244,1,1,1
0086b86bed,14.945328931621596,0,1,0
008724d87c,14.756574494145385,0,1,0
008778fa60,15.184198361061885,1,0,0
00879c2627,13.711431408956384,0,0,1
00879ce1b9,13.288750679292392,0,0,1
0087bc4b8e,13.739392895156712,0,0,1
0087ce0cc1,14.86214234041987,0,0,1
0087f9e8a3,13.63398154391953,0,0,1
00880e946e,23.009049224797916,1,1,1
0088701ad2,40.69352119990542,1,1,1
008882b19f,13.95136388870668,0,0,1
00889b1b40,14.415498121227955,0,0,1
0088c4fc8b,15.38116233938913,1,0,0
008934bef6,14.76000190307336,0,0,1
008935ba32,13.90880177496878,0,1,0
00895e55c5,14.947546635632069,0,0,1
008967247f,13.643434400435424,0,0,1
008985699c,22.216419335938287,1,1,1
0089a635ef,15.348913269732954,1,1,1
0089cd71ea,14.047882576486852,0,0,1
0089d810a8,13.541609585750283,0,0,1
0089db3020,14.729763581166196,0,0,1
0089eb4579,14.752757348159063,0,0,1
008a035f9b,22.254207343296887,1,1,1
008a06ba13,32.297889574810554,1,1,1
008a193a9c,14.808686001780874,0,0,1
008a48a802,15.106909244059825,1,0,0
008a701f6b,35.467838844071665,1,1,1
008a759baa,28.908119687794542,1,1,1
008ab45795,14.732159958515007,0,0,1
008b28501b,18.44179579289771,1,1,1
008b332a7d,14.022495252007127,0,0,1
