id,Model Predictions,Model Targets,Actual Targets,Classified Targets
056a4cf0ed,0.50504464,0,0,1
056a531bf9,0.6943301,1,0,0
056a9b5551,0.89734066,1,1,1
056ae898c9,0.98626834,1,1,1
056af516ad,0.09360707,0,0,1
056b485ccc,0.6465874,0,1,0
056ba85d24,0.21823984,0,0,1
056bddb55c,0.77897644,1,0,0
056be3f7f7,0.996878,1,1,1
056bfb1c65,0.35316482,0,0,1
056c010491,0.42161107,0,1,0
056c0265de,0.7837739,1,1,1
056c549034,0.5561281,0,0,1
056c6238d0,0.9944763,1,1,1
056c7ab454,0.5223253,0,0,1
056c98d96b,1.0,1,1,1
056cd065bd,0.97482765,1,1,1
056cd55a1a,0.4272641,0,0,1
056d08e56a,0.5825214,0,0,1
056d11d405,0.42868042,0,0,1
056d14afec,0.6246193,0,1,0
056d1b197a,0.40066338,0,0,1
056d44ebdd,0.994884,1,1,1
056d53cd24,0.6882101,1,1,1
056d5908d0,0.99999744,1,1,1
056d61eae6,0.9941791,1,1,1
056d6ae511,0.4180377,0,0,1
056d810460,0.34229565,0,0,1
056d8f062b,0.6969344,1,0,0
056dac5d00,0.56183714,0,0,1
056de151ac,0.40262067,0,0,1
056dfd0622,0.38438103,0,1,0
056e32c6c1,0.65802264,1,0,0
056e5339b7,0.33523726,0,0,1
056ed1ac60,0.4288269,0,1,0
056ed789bd,0.999719,1,1,1
056f2898dd,0.70893043,1,1,1
056f3ac024,0.99788404,1,1,1
056f4fbaf5,0.99990904,1,1,1
056f87dabc,0.9999684,1,1,1
056f91b8ff,0.7410212,1,1,1
056fbab145,0.26781398,0,0,1
056fd54a7e,0.97783166,1,1,1
057003bfb6,0.42660737,0,0,1
057024e0e1,0.37371367,0,0,1
05703115c9,0.6702426,1,1,1
057042b8f1,0.2906759,0,1,0
057063c21f,0.40719807,0,0,1
0570adfea9,0.60525525,0,0,1
057107be9c,0.7196644,1,1,1
05710eb0c7,0.9529125,1,1,1
0571201f73,0.8471125,1,1,1
057124c89a,0.9670927,1,1,1
05714001a2,0.7559966,1,0,0
0571461d33,0.6178074,0,0,1
05719298a6,0.82564336,1,1,1
05719d53d6,0.52166325,0,0,1
0571c0533c,0.6825222,1,0,0
0571c82113,0.83179975,1,1,1
0571d4229f,0.29476506,0,0,1
0571d6b42b,0.374025,0,0,1
0571d6cd56,0.7557633,1,1,1
0571f4afaf,0.70866716,1,1,1
0572153e10,0.68396175,1,0,0
05721dc77e,0.70278466,1,0,0
05723d1230,0.9999651,1,1,1
05724609cf,0.6454138,0,0,1
05725cc14c,0.6844177,1,0,0
0572736d5f,0.34141856,0,0,1
05727b7eef,0.3252796,0,0,1
05729d63bf,0.553929,0,1,0
0572a8363b,0.39831328,0,0,1
0572cdf1f8,0.7641444,1,1,1
0572efd1c7,0.9999649,1,1,1
05730fd9c4,0.6409713,0,1,0
0573314ace,0.65455824,1,1,1
0573702c3f,0.37541848,0,1,0
05737da2e1,0.6391265,0,0,1
057383646c,0.913523,1,1,1
0573842a53,0.28767863,0,0,1
0573958b35,0.9582497,1,1,1
0573e72256,0.99613035,1,1,1
0573f6fbb4,0.6762306,1,0,0
05740cc936,0.67956895,1,1,1
0574452ef8,0.39512333,0,0,1
0574518e92,0.35808814,0,0,1
05747d4830,0.71334624,1,1,1
0574d66a9d,0.7299135,1,1,1
0574e11264,0.47920758,0,0,1
0574e15ab9,0.9445198,1,1,1
0574eb0086,0.99996877,1,1,1
0574f1b40d,0.62811804,0,1,0
05751ce2a1,0.9085828,1,1,1
057554eb83,0.7717,1,1,1
0575789917,0.41146216,0,0,1
0575a2595c,0.99999475,1,1,1
0575c62b5c,0.42268002,0,0,1
0575cc707e,0.57106376,0,0,1
05763cff4b,0.40183017,0,0,1
057652b3b5,0.98569995,1,1,1
05765630b4,0.3151039,0,0,1
05767332da,0.8301723,1,1,1
0576ab3add,0.8314193,1,1,1
0576abc3dd,0.9948453,1,1,1
0576b9be91,0.99912,1,1,1
0576c9e670,0.70539045,1,0,0
0576cfeb80,0.39904392,0,1,0
0576dabfb3,0.59652996,0,1,0
0576e4b62b,0.84260213,1,1,1
0576e8e4d4,0.27183914,0,0,1
0576efc74d,0.6263159,0,1,0
057704d110,0.69690454,1,1,1
05770c442c,0.4075792,0,1,0
057724fe9c,0.44705552,0,1,0
057777b0d8,0.70691586,1,0,0
0577c074c6,0.51630586,0,0,1
0577d84067,0.63518476,0,1,0
0577d852c5,0.68893427,1,0,0
0577dae21d,0.99942887,1,1,1
0577fc5e3d,0.41603327,0,0,1
05781f684a,0.710783,1,0,0
0578590db0,0.553922,0,0,1
057879d129,0.6717778,1,1,1
05787c59b1,0.9260155,1,1,1
057898a251,0.98511493,1,1,1
0578a3e674,0.53521997,0,0,1
05791489db,0.60131454,0,0,1
057932c198,0.2882024,0,0,1
0579745ebe,0.30074698,0,0,1
0579805029,0.5761195,0,0,1
05798f851a,0.39793617,0,1,0
05799e9703,0.5888462,0,0,1
0579ae7b50,0.3979705,0,0,1
0579bfb555,0.6050393,0,0,1
0579c69dbf,0.5485506,0,1,0
0579c6fbda,0.3332491,0,1,0
0579caec46,0.4074968,0,0,1
057a10f3f3,0.99999183,1,1,1
057a1b2471,0.9057663,1,0,0
057a301cf8,0.5943823,0,0,1
057a35c717,0.20339745,0,0,1
057a42f9dc,0.7543777,1,0,0
057a4e6a17,0.6988312,1,1,1
057a690e40,0.85066247,1,0,0
057a82eedb,0.23763937,0,0,1
057abc3850,0.7433274,1,1,1
057aca5da3,0.78798854,1,0,0
057acd1a06,0.99977136,1,1,1
057ad029cd,0.5296486,0,0,1
057ad6306a,0.4315621,0,1,0
057ae18580,0.88092095,1,1,1
057ae4c5ef,0.8690442,1,1,1
057b090a2b,0.6662516,1,1,1
057b0f75c1,0.61886084,0,0,1
057b3abf7d,0.2265979,0,0,1
057b4a2b0a,0.9999982,1,1,1
057b4a81c1,0.45192838,0,0,1
057b86d0ad,0.4130969,0,1,0
057b8b2e49,0.9944266,1,1,1
057bb0b7f7,0.6371349,0,0,1
057bd7229d,0.9967659,1,1,1
057bdd35bc,0.7633685,1,0,0
057be9fa8a,0.65908796,1,0,0
057bf88dd5,0.71150035,1,1,1
057c0d2a56,0.30119297,0,0,1
057c23382f,0.4025107,0,0,1
057c52495f,0.5778917,0,1,0
057c5d7d98,0.59584045,0,1,0
057c953e6e,0.73293203,1,0,0
057ca3144e,0.36942565,0,0,1
057cccfb14,0.58030254,0,0,1
057cf8cf02,0.9995784,1,1,1
057cfd066d,0.990594,1,1,1
057d05c7bd,0.52113616,0,0,1
057d108e5f,1.0,1,1,1
057d1b4cc6,0.47390634,0,1,0
057d40544b,0.96762335,1,1,1
057d6b9a94,0.37077343,0,1,0
057d6be771,0.42550105,0,0,1
057d70f153,0.52118963,0,0,1
057d81e17b,0.63664114,0,0,1
057d99c405,0.8189014,1,0,0
057d99d782,0.43708342,0,0,1
057dc6c4c6,0.52672637,0,1,0
057dcfd7e8,0.4318602,0,0,1
057e2ee6e9,0.58367634,0,1,0
057e63a7f9,0.7570652,1,1,1
057e6fcefd,0.6161336,0,0,1
057e711053,0.7509093,1,1,1
057e734d0b,0.74872065,1,1,1
057e9ec417,0.998986,1,1,1
057ec28595,0.5395444,0,0,1
057f43956b,0.95516706,1,1,1
057f459058,0.5077442,0,1,0
057f46bcc8,0.28423074,0,0,1
057f540607,0.52945286,0,1,0
057fc46139,0.5845341,0,0,1
057fe6b381,0.67292166,1,1,1
058007b642,0.4366525,0,0,1
05805762ee,0.41297328,0,0,1
058064a636,0.9746607,1,1,1
05806a4151,0.99329174,1,1,1
058079a0d2,0.6085763,0,1,0
0580c8133a,1.0,1,1,1
0580d00d4b,0.42706624,0,1,0
0580dd9062,0.43033203,0,0,1
0580e4b1f0,0.9530196,1,1,1
0580e62c8b,0.5320917,0,0,1
0581082bf6,0.62655234,0,0,1
05816056f3,0.7433399,1,0,0
0581730b3f,0.44253665,0,1,0
05819ff27f,0.95475125,1,1,1
0581edc7ba,0.83996475,1,0,0
0581edcd17,0.995606,1,1,1
0582025b2e,0.9989161,1,1,1
05823aa9f5,0.41320133,0,0,1
05824387da,0.6639042,1,0,0
058264217a,0.99561167,1,1,1
058270756b,0.6792835,1,0,0
05829b3656,0.96632606,1,1,1
0582e14c6e,0.40005624,0,0,1
0582ffd6ec,0.99645364,1,1,1
058370cbb5,0.8275441,1,1,1
0583aa9830,0.39739633,0,0,1
0583b1b583,0.9581928,1,1,1
0583b8419f,0.9996977,1,1,1
0583d85327,0.51745206,0,0,1
05844d2310,0.8019923,1,0,0
05847569f8,0.46250442,0,1,0
0584905063,0.49117905,0,1,0
0584ac9bf3,0.8437767,1,0,0
0584d7eeac,0.7385029,1,1,1
0584f72c20,0.43127424,0,0,1
0585098681,0.6797229,1,0,0
0585110685,0.9999972,1,1,1
058526c221,0.9994674,1,1,1
05856159f6,0.4009144,0,0,1
0585840616,1.0,1,1,1
058639518e,0.37059963,0,0,1
05867a9abf,0.9855777,1,1,1
05868a6421,0.36928883,0,0,1
0586b41839,0.9999653,1,1,1
0586caf7b3,0.97773874,1,1,1
0586dee268,0.6258325,0,0,1
0586dfb255,0.41913444,0,0,1
0587159cb3,0.73201436,1,1,1
0587357296,0.70399046,1,0,0
0587a990c1,0.75347286,1,0,0
0587f8293b,0.7393435,1,0,0
05882799b3,0.40104184,0,0,1
0588350804,0.3224275,0,0,1
058861176d,0.42877382,0,0,1
05886b04a1,0.91096795,1,1,1
0588f06574,0.6596435,1,1,1
0588f61828,0.99999726,1,1,1
0589220843,0.40090683,0,1,0
058941c1b2,0.16567719,0,1,0
05894267d7,0.8806229,1,1,1
05894a192b,0.96345264,1,1,1
058952e2a7,0.8338974,1,1,1
05895e33b4,0.5570776,0,1,0
05896d59d6,0.70485586,1,0,0
058989a2fe,0.7426596,1,0,0
0589e1c5a0,0.88393176,1,1,1
058a0f3d41,0.8175424,1,0,0
058a110704,0.2072868,0,0,1
058a2feebb,0.8354976,1,1,1
058a4a0a97,0.58816016,0,0,1
058a822dc1,0.8072785,1,0,0
058abb3816,0.54550195,0,0,1
058acf02db,0.9370729,1,1,1
058ad055f7,0.43724138,0,0,1
058ada2319,0.69420373,1,1,1
058adb4d1c,0.77539194,1,0,0
058ae8db3a,0.40638542,0,0,1
058b2916d1,0.9981607,1,1,1
058b3ca1e7,0.53413236,0,1,0
058b58dbfc,0.5706961,0,0,1
058b6dec28,0.9999903,1,1,1
058b9c70b9,0.9944206,1,1,1
058b9f11a1,0.70468223,1,1,1
058bee3507,0.5687431,0,0,1
058c1a4516,0.9150243,1,1,1
058c41f56a,0.2620896,0,0,1
058c507a41,0.90927017,1,1,1
058c8d01c2,0.5647032,0,1,0
058c90f172,0.7702782,1,0,0
058c99053a,0.8124529,1,1,1
058ca4545a,0.9489765,1,1,1
058cb2a221,0.9827473,1,1,1
058cddd249,0.7642517,1,1,1
058ce44624,0.36856174,0,0,1
058ce995b1,0.4472455,0,1,0
058d0b060a,0.7481194,1,0,0
058d15f1b5,0.8326981,1,1,1
058d2555bd,0.23245612,0,1,0
058d260d14,0.99828696,1,1,1
058d43862d,0.3997165,0,1,0
058db23f53,1.0,1,1,1
058dc01e3a,0.5252007,0,0,1
058dc840f2,0.8282126,1,0,0
058e0dad0b,0.99999887,1,1,1
058e2aef1a,0.7265394,1,0,0
058e447045,0.8382376,1,0,0
058e4d0601,0.6232462,0,1,0
058e5b5a9b,0.99999964,1,1,1
058e9f860e,0.39752966,0,0,1
058f134689,0.8711697,1,1,1
058f1e26ee,0.57111263,0,0,1
058f3db68f,0.4331668,0,1,0
058f97aa9f,0.9746731,1,1,1
058fb5774f,0.9999996,1,1,1
058fcc9ded,0.52392167,0,0,1
058fd9fd37,0.62507385,0,0,1
058ff6256f,0.38385415,0,1,0
058ffe9d2e,0.67501694,1,0,0
0590088882,0.73066545,1,1,1
059014bd6f,0.703959,1,0,0
059029f1fc,0.5694779,0,1,0
059040e6d2,0.6808077,1,1,1
0590449523,0.30422246,0,0,1
05909c2386,0.6585019,1,1,1
0590b83bb5,0.9997277,1,1,1
05911fab2e,0.9989681,1,1,1
05912fe23d,0.3978481,0,0,1
059138982d,0.9999949,1,1,1
059144e921,0.34152412,0,0,1
05915d49cd,0.2925042,0,0,1
05919bc952,0.4067107,0,0,1
0591ca8b3b,0.6312716,0,0,1
0591f7c2a0,0.31425363,0,1,0
0591fbb85d,0.9999978,1,1,1
05921deaf9,0.6579914,1,0,0
05923083a4,0.64626765,0,0,1
05923771e8,0.42092672,0,0,1
059271d390,0.68621147,1,0,0
0592928abf,0.9998915,1,1,1
0592b53cc9,0.99969584,1,1,1
0592de8c78,0.71863467,1,1,1
0592fa6065,0.70310485,1,0,0
0593232620,0.6447382,0,0,1
059333eb40,0.75201786,1,1,1
0593707cfa,0.38139674,0,1,0
059375dc41,0.58528805,0,0,1
05937b49d0,0.412255,0,1,0
059395bf3b,0.8468391,1,1,1
0594082f81,0.9242745,1,1,1
059424c29a,0.4364366,0,0,1
05942a2ee3,0.8714902,1,1,1
05943ef9c1,0.38983014,0,0,1
0594510bd7,0.4006873,0,1,0
05947ba837,0.9665085,1,1,1
059499ba70,0.35240507,0,0,1
0594bcf0d5,0.31009835,0,0,1
0594e4eb80,0.6508504,1,0,0
0594efb645,0.9990616,1,1,1
05952dc984,0.64049894,0,0,1
059543ef53,0.41658673,0,0,1
059546f131,0.81536245,1,1,1
059569c568,0.9604735,1,1,1
059584521c,0.42849547,0,0,1
0595978465,0.42036414,0,0,1
0595ac60d5,0.1655299,0,0,1
0595ba2adf,0.38879848,0,0,1
0596130e01,0.5766077,0,1,0
059630bbad,0.39673114,0,0,1
05963e28ed,0.38318163,0,0,1
05969f41de,0.6089226,0,1,0
05969f4fa1,0.6034468,0,0,1
0596ab2efc,0.37721598,0,0,1
0596b6f122,0.5210238,0,1,0
0596d6bdd1,0.408953,0,1,0
0596eea33b,0.7410058,1,1,1
0596f65159,0.74826,1,1,1
05971191d8,0.33764988,0,1,0
05972625de,0.42472997,0,1,0
0597389375,0.29910636,0,0,1
05973f7c97,0.658358,1,0,0
059756b878,0.974756,1,1,1
0597766bbb,0.6523538,1,1,1
05977982db,0.99999785,1,1,1
05977f79f0,0.98357,1,1,1
0597ad1c98,0.42091793,0,1,0
0597ee29a1,0.99957234,1,1,1
0597f98c88,0.9999585,1,1,1
0598394473,0.65849566,1,0,0
05983afa4c,0.8310034,1,1,1
05985b0521,0.6833715,1,0,0
05986444f4,0.8449546,1,1,1
05986f4b50,0.7450746,1,0,0
05987d52b3,0.5937131,0,1,0
05988e637a,0.5754514,0,1,0
0598c62175,0.6935345,1,1,1
0598f9e469,0.783618,1,1,1
05990bc2bb,0.9696643,1,1,1
05993e293e,0.99999964,1,1,1
059951ff7e,0.7768444,1,0,0
0599606c2b,0.9769783,1,1,1
0599a02b36,0.67061937,1,1,1
0599a83c52,0.7719521,1,1,1
0599b1bd67,0.5587919,0,1,0
0599bba604,0.6709874,1,0,0
0599d8aff9,0.42293596,0,0,1
059a16bd32,0.9943111,1,1,1
059a219eea,0.9999974,1,1,1
059a6124fa,0.3915545,0,0,1
059a61b08b,0.9752413,1,1,1
059b097ddb,0.39607787,0,0,1
059b1299c9,0.70863414,1,0,0
059b20be49,0.22798693,0,0,1
059b4135d4,0.3737908,0,1,0
059b528942,0.4797391,0,0,1
059bbbdfac,0.60346097,0,0,1
059c206098,0.7520161,1,0,0
059c42d3b2,0.88745534,1,1,1
059c67ed56,0.9991007,1,1,1
059c6f4be1,0.3013582,0,0,1
059c7a3611,0.9963485,1,1,1
059c8cf042,0.62404585,0,1,0
059c90c472,0.61937976,0,0,1
059c99595b,0.7154139,1,0,0
059caa38d9,0.41153303,0,1,0
059cb4b3c9,0.5701372,0,0,1
059cb84586,0.8713661,1,1,1
059cd24e74,0.8240596,1,0,0
059cfac40b,0.843148,1,1,1
059d2296e7,0.19473165,0,0,1
059d3d28cd,0.32535112,0,1,0
059d4d3bd0,0.7097072,1,0,0
059d7884ab,0.4427454,0,1,0
059d7d7f4e,0.9988685,1,1,1
059d8f7410,0.356643,0,0,1
059d9bce1b,0.99293303,1,1,1
059de9460b,0.6843513,1,0,0
059e38c8db,0.8243309,1,0,0
059e5d945d,0.99651736,1,1,1
059e7a3520,0.9819985,1,1,1
059f2d0f39,0.6445666,0,0,1
059f3586ba,0.73576146,1,0,0
059f5985d1,0.99999976,1,1,1
059f876e94,0.8482175,1,1,1
059fe3a7b5,0.36983663,0,0,1
05a0573417,0.33865052,0,1,0
05a076feb8,0.6392473,0,0,1
05a096b07e,0.99916625,1,1,1
05a096b889,0.48450977,0,0,1
05a0d7b28c,0.20068914,0,0,1
05a11f220a,0.99210054,1,1,1
05a174e34d,0.84111834,1,1,1
05a175fc3f,0.79881036,1,1,1
05a179ed8c,0.9907253,1,1,1
05a17c93d6,0.3314445,0,0,1
05a18af7d2,0.39752758,0,0,1
05a1dc16dd,0.6241962,0,0,1
05a1df1fb7,0.13455242,0,0,1
05a209dbda,0.6369746,0,0,1
05a215f58c,0.58648914,0,0,1
05a22daeb1,0.41394886,0,1,0
05a2a6d399,0.28739935,0,1,0
05a2b2d6b7,0.80612946,1,1,1
05a2d88aec,0.56381226,0,1,0
05a31cd679,0.9998478,1,1,1
05a3321d6e,0.81497955,1,1,1
05a3416b95,0.4115068,0,0,1
05a35429e3,0.957253,1,1,1
05a364f76c,0.8560592,1,1,1
05a378fe61,0.6427029,0,1,0
05a38db085,0.39531964,0,0,1
05a3920615,0.18094072,0,0,1
05a3abe61a,0.7404669,1,1,1
05a3d056b2,0.3951059,0,0,1
05a3e439a2,0.61012584,0,1,0
05a3f43d5d,0.645378,0,1,0
05a4134a01,0.9646623,1,1,1
05a424f3b8,0.67636585,1,1,1
05a442172f,0.82551706,1,0,0
05a4bf2c69,0.7989751,1,0,0
05a4e75ca4,0.6991229,1,0,0
05a4f1cce1,0.60429007,0,1,0
05a52c58a3,0.7736126,1,0,0
05a53f57a8,0.77750814,1,1,1
05a55f3bfe,0.7094202,1,0,0
05a56b345f,0.263183,0,0,1
05a582ebd6,0.5599055,0,1,0
05a59cc950,0.73097193,1,1,1
05a5d07354,0.7140623,1,0,0
05a5d59427,0.663218,1,0,0
05a6037bbe,0.40299442,0,0,1
05a6180b18,0.8026706,1,1,1
05a65bc7cf,0.6866911,1,1,1
05a66a732f,0.9951446,1,1,1
05a693eabb,0.24634176,0,0,1
05a69fe5d3,0.37819868,0,0,1
05a6ae7606,0.6474912,0,0,1
05a6b1e6ee,0.52096015,0,1,0
05a6bcffa5,0.2920874,0,0,1
05a6d85524,0.60633117,0,0,1
05a6ebcd0e,0.9998393,1,1,1
05a786b0e5,0.9698484,1,1,1
05a794514e,0.74909717,1,1,1
05a7e1e652,0.6052814,0,1,0
05a7ea9198,0.36797357,0,1,0
05a7fbe6d0,1.0,1,1,1
05a8143eb9,0.6505091,1,1,1
05a825c9a5,0.40646577,0,1,0
05a83832b2,0.8682723,1,0,0
05a8456afa,0.5201079,0,0,1
05a846990c,0.99993193,1,1,1
05a8518f2d,0.6893595,1,1,1
05a87ea1bc,1.0,1,1,1
05a8d57f1d,0.22827634,0,1,0
05a8d71ab9,0.52859133,0,0,1
05a8fbac62,0.3871507,0,0,1
05a9159d29,0.3918451,0,0,1
05a96f913d,0.5575741,0,1,0
05a9a0562e,0.5082169,0,0,1
05a9b874db,0.8515862,1,1,1
05a9c0b8de,0.7002138,1,0,0
05aa05102a,0.8298627,1,1,1
05aa26af0d,0.7320913,1,0,0
05aa2d1b2d,0.75017405,1,0,0
05aa32496f,0.21600342,0,0,1
05aa35d1b3,0.37650144,0,0,1
05aa91c7fa,0.45895177,0,1,0
05aab7b489,1.0,1,1,1
05aab7d7b1,1.0,1,1,1
05aafc1c7e,0.5003769,0,0,1
05ab11bb93,0.38379374,0,0,1
05ab315377,0.99962103,1,1,1
05ab3b8022,0.21299613,0,0,1
05ab527eaa,0.39940292,0,0,1
05ab56f27e,0.4237904,0,0,1
05ab9759c6,0.30550274,0,0,1
05abd651d1,0.9999982,1,1,1
05abe1ba11,0.70370424,1,1,1
05ac19c9ed,0.60471773,0,0,1
05ac283a1e,0.6432431,0,0,1
05ac3ebce2,0.38155842,0,0,1
05ac61199a,0.6449646,0,0,1
05ac627d53,0.55590993,0,0,1
05ac648adb,0.85469544,1,1,1
05ac6a3bd6,0.31372923,0,1,0
05ac881d8b,0.75228643,1,0,0
05ac89bb74,0.9948553,1,1,1
05acc843ec,0.22094977,0,1,0
05acdef48c,0.97482723,1,1,1
05ace2b9a9,0.5905982,0,0,1
05acf34131,0.91740656,1,1,1
05ad0fdd79,0.37029493,0,1,0
05ad2f9c78,0.5805483,0,1,0
05ad4f1714,1.0,1,1,1
05ad666349,0.59335744,0,1,0
05ad7a19f5,0.94918907,1,1,1
05ad941389,0.33441085,0,0,1
05add8892f,0.9924263,1,1,1
05ae0be0d9,0.3132487,0,1,0
05ae4548c4,0.40454927,0,0,1
05ae7b4c32,0.9811835,1,1,1
05ae7ece47,0.57595015,0,0,1
05ae8033cd,0.40196812,0,0,1
05ae95913e,0.5181145,0,0,1
05aebd208e,0.37655267,0,0,1
05af039cab,0.96388596,1,1,1
05af0c1e94,0.40856832,0,1,0
05af253181,0.32635564,0,0,1
05af9dd965,0.5037268,0,0,1
05afba339f,0.35146838,0,0,1
05afef601c,0.4013832,0,0,1
05b04b040a,0.44733092,0,0,1
05b04c2f66,1.0,1,1,1
05b0554508,0.8028441,1,0,0
05b10471ae,0.620681,0,1,0
05b1373c51,0.98603684,1,1,1
05b1402e9e,0.58260417,0,0,1
05b149bbcf,0.8554698,1,1,1
05b15a92a2,0.63216865,0,1,0
05b160caf8,0.19360608,0,0,1
05b18c58e5,0.4051909,0,1,0
05b190d5d5,0.52218974,0,0,1
05b1d747fd,0.9255669,1,0,0
05b204a29f,0.46392542,0,0,1
05b2149433,0.67760646,1,1,1
05b232abf3,0.87105024,1,1,1
05b2508771,0.5304828,0,0,1
05b28afaf7,0.99913514,1,1,1
05b2d0953e,0.9815361,1,1,1
05b2db9742,0.27606192,0,0,1
05b32aec60,0.37354916,0,0,1
05b3385385,0.5459985,0,0,1
05b352e3f8,0.39671314,0,0,1
05b37646ca,0.3538974,0,0,1
05b392bfd0,0.17827171,0,0,1
05b3ae9544,0.56342137,0,0,1
05b3dab55b,0.9451125,1,1,1
05b3e4413c,0.6962082,1,1,1
05b4086f05,0.6361115,0,1,0
05b4218fc9,0.6684564,1,0,0
05b4617e67,0.40339103,0,0,1
05b4683adb,0.99275076,1,1,1
05b47b70d9,0.36963975,0,1,0
05b4969638,0.38651738,0,1,0
05b4b2eeb8,0.5285327,0,0,1
05b4c7996f,0.99999404,1,1,1
05b4c8a57d,0.32686675,0,0,1
05b4d66953,0.5817349,0,0,1
05b4efe45d,0.9993822,1,1,1
05b4fd8105,0.6795847,1,0,0
05b52ae0b0,0.6460968,0,0,1
05b56b4b46,0.9989848,1,1,1
05b59e185d,0.6861466,1,0,0
05b59ec41a,0.4268627,0,0,1
05b5c5c839,0.70094746,1,0,0
05b5ee29e5,0.9970546,1,1,1
05b5f25157,0.99987626,1,1,1
05b5f77705,0.26737607,0,0,1
05b6179a69,0.5265033,0,1,0
05b6553454,0.6495353,0,0,1
05b65f260c,0.86128175,1,1,1
05b65fe0fa,0.8694356,1,1,1
05b67507d2,0.3529988,0,1,0
05b676d98d,0.57915413,0,0,1
05b681fe1f,0.7941122,1,0,0
05b6958de7,0.6739547,1,0,0
05b6cdb035,0.25073397,0,1,0
05b6d0d5c4,0.857622,1,0,0
05b6fb8e4c,0.64127195,0,0,1
05b70e1753,0.83622694,1,1,1
05b731d12d,0.5695576,0,1,0
05b7473227,0.3977685,0,0,1
05b75694d1,0.69303095,1,0,0
05b7664642,0.54095644,0,0,1
05b7728b7e,0.62378573,0,1,0
05b7bcb827,0.9999981,1,1,1
05b7c341d2,0.5166518,0,0,1
05b7cf5b2d,0.9379351,1,1,1
05b7e23a4d,0.3610914,0,1,0
05b7e5ca1e,0.8698692,1,1,1
05b7f23bd4,0.71595776,1,0,0
05b81d399f,0.38027248,0,0,1
05b833608c,0.74540675,1,1,1
05b860d1fc,0.9843816,1,1,1
05b89d071d,0.71383464,1,0,0
05b8c4a9dc,0.76486385,1,1,1
05b8dfd205,0.35679007,0,1,0
05b9042b47,0.66398084,1,0,0
05b90e9922,0.6206606,0,0,1
05b96298a9,0.37070358,0,0,1
05b9964e67,0.5492093,0,0,1
05b9c0b4c3,0.46266255,0,1,0
05b9cbc199,0.815662,1,0,0
05b9cc4107,0.71682835,1,0,0
05b9e117dc,0.99999696,1,1,1
05ba02ba76,0.84070814,1,1,1
05ba08d3a0,0.3788734,0,0,1
05ba1149bd,0.642184,0,1,0
05ba26dcd3,0.72515786,1,0,0
05ba4cccc1,0.7240199,1,0,0
05ba626748,0.6255374,0,1,0
05ba638c46,0.39038438,0,0,1
05ba693ee4,0.97537494,1,1,1
05ba896803,0.8506609,1,0,0
05ba9f8ebe,0.31307602,0,0,1
05baba429f,0.99759007,1,1,1
05babc496d,0.6303983,0,0,1
05bacaaf8b,0.29806146,0,0,1
05bae9f4b1,0.70345074,1,0,0
05baecde80,0.46360984,0,0,1
05bb252549,0.8839333,1,0,0
05bb260e15,0.3492912,0,0,1
05bb2ec19b,0.88918686,1,1,1
05bb808a7c,0.98161936,1,1,1
05bbcf61eb,0.7161567,1,1,1
05bbfd0de7,0.51667786,0,1,0
05bc01429e,0.7770708,1,1,1
05bc0d1461,0.3901916,0,0,1
05bc26ea8d,0.5335396,0,1,0
05bc738d13,0.9960239,1,1,1
05bc9bc232,0.65889037,1,1,1
05bca27cfe,0.29255888,0,0,1
05bcee3b93,0.2580914,0,0,1
05bd15c81f,0.45843515,0,0,1
05bd4cc026,0.28543657,0,0,1
05bd5f5e29,0.41828284,0,1,0
05bd93e39a,0.99999243,1,1,1
05bda05b29,0.99990344,1,1,1
05bda05dab,0.4049052,0,0,1
05bdaf3f73,0.57172316,0,0,1
05bdafb246,0.99776995,1,1,1
05bde74b59,0.94504046,1,1,1
05bdf847a8,0.82161415,1,0,0
05bdfbadc8,0.42809927,0,0,1
05be230187,0.7337072,1,0,0
05be29cab6,0.32335097,0,0,1
05be6d669a,0.5851463,0,0,1
05be6fd0a1,0.70721066,1,0,0
05be7e9eca,0.99449563,1,1,1
05be8e3362,0.67503,1,1,1
05bebbabd9,0.9989332,1,1,1
05befb607b,0.35019487,0,1,0
05befeeea7,0.53063476,0,1,0
05bf0870f6,0.5743986,0,0,1
05bf245f7e,0.9999993,1,1,1
05bf2efcdf,0.25686568,0,1,0
05bf36c591,0.4174553,0,1,0
05bf479469,0.9999492,1,1,1
05bf4c6b30,0.728974,1,1,1
05bf6a07af,0.99906987,1,1,1
05bf9045a3,0.9263527,1,1,1
05bfa03d57,0.7421753,1,0,0
05bfa5a05b,0.41790986,0,1,0
05bfd54ecc,0.6979695,1,0,0
05bfe5ac9e,0.37270263,0,0,1
05c045ee5b,0.6585903,1,0,0
05c0ac3611,0.6103793,0,0,1
05c0f47a18,0.9997742,1,1,1
05c13ce7b3,0.831326,1,1,1
05c14b34ce,0.79987276,1,1,1
05c172e451,0.35288882,0,0,1
05c1806fcd,0.3998262,0,1,0
05c1cb1adf,0.32033932,0,0,1
05c1e69592,0.40857804,0,0,1
05c20d58b6,0.98100185,1,1,1
05c2187f52,0.99144703,1,1,1
05c244641f,0.73773926,1,1,1
05c24e32d6,0.40799847,0,0,1
05c26d1ce5,0.23907337,0,0,1
05c284337c,0.4056866,0,1,0
05c286dbbf,0.9984735,1,1,1
05c2ca8084,0.99802697,1,1,1
05c2d4017c,0.62813807,0,0,1
